Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
54.8,1.16E-10,54.8,1.16E-10
54.9,4.01E-11,54.9,4.01E-11
55,1.91E-11,55,1.91E-11
55.1,1.63E-10,55.1,1.63E-10
55.2,8.23E-11,55.2,8.23E-11
55.3,2.73E-11,55.3,2.73E-11
55.4,2.01E-10,55.4,2.01E-10
55.5,3.00E-10,55.5,3.00E-10
55.6,2.96E-10,55.6,2.96E-10
55.7,4.02E-10,55.7,4.02E-10
55.8,3.86E-10,55.8,3.86E-10
55.9,1.08E-10,55.9,1.08E-10
56,4.37E-10,56,4.37E-10
56.1,4.85E-10,56.1,4.85E-10
56.2,1.56E-10,56.2,1.56E-10
56.3,2.71E-10,56.3,2.71E-10
56.4,6.36E-10,56.4,6.36E-10
56.5,5.30E-10,56.5,5.30E-10
56.6,7.28E-10,56.6,7.28E-10
56.7,5.91E-10,56.7,5.91E-10
56.8,1.34E-10,56.8,1.34E-10
56.9,5.38E-10,56.9,5.38E-10
57,1.80E-09,57,1.80E-09
57.1,1.23E-09,57.1,1.23E-09
57.2,9.52E-10,57.2,9.51E-10
57.3,1.60E-09,57.3,1.60E-09
57.4,7.24E-10,57.4,7.24E-10
57.5,3.10E-11,57.5,3.10E-11
57.6,1.33E-09,57.6,1.33E-09
57.7,4.52E-09,57.7,4.52E-09
57.8,2.58E-09,57.8,2.57E-09
57.9,1.38E-09,57.9,1.38E-09
58,1.05E-09,58,1.05E-09
58.1,3.28E-10,58.1,3.28E-10
58.2,1.65E-09,58.2,1.65E-09
58.3,8.94E-09,58.3,8.94E-09
58.4,1.08E-08,58.4,1.08E-08
58.5,7.55E-09,58.5,7.55E-09
58.6,3.11E-09,58.6,3.11E-09
58.7,1.63E-09,58.7,1.63E-09
58.8,7.84E-10,58.8,7.84E-10
58.9,3.57E-09,58.9,3.57E-09
59,5.34E-09,59,5.34E-09
59.1,4.25E-09,59.1,4.25E-09
59.2,2.14E-09,59.2,2.14E-09
59.3,4.81E-09,59.3,4.81E-09
59.4,2.75E-09,59.4,2.75E-09
59.5,2.88E-09,59.5,2.88E-09
59.6,2.08E-09,59.6,2.08E-09
59.7,1.32E-09,59.7,1.32E-09
59.8,6.29E-09,59.8,6.29E-09
59.9,6.03E-09,59.9,6.03E-09
60,5.35E-09,60,5.35E-09
60.1,7.58E-09,60.1,7.58E-09
60.2,1.57E-09,60.2,1.57E-09
60.3,1.59E-09,60.3,1.59E-09
60.4,5.86E-10,60.4,5.86E-10
60.5,5.49E-09,60.5,5.49E-09
60.6,2.17E-08,60.6,2.17E-08
60.7,6.88E-09,60.7,6.88E-09
60.8,5.23E-09,60.8,5.24E-09
60.9,1.90E-08,60.9,1.90E-08
61,1.94E-08,61,1.94E-08
61.1,1.49E-08,61.1,1.49E-08
61.2,2.00E-08,61.2,2.00E-08
61.3,1.55E-08,61.3,1.55E-08
61.4,2.45E-08,61.4,2.45E-08
61.5,5.24E-08,61.5,5.24E-08
61.6,3.23E-08,61.6,3.23E-08
61.7,9.78E-09,61.7,9.78E-09
61.8,4.53E-08,61.8,4.53E-08
61.9,3.31E-08,61.9,3.31E-08
62,6.53E-09,62,6.53E-09
62.1,7.14E-08,62.1,7.14E-08
62.2,1.07E-07,62.2,1.07E-07
62.3,4.00E-08,62.3,4.00E-08
62.4,4.87E-08,62.4,4.87E-08
62.5,1.71E-08,62.5,1.71E-08
62.6,1.18E-08,62.6,1.18E-08
62.7,6.52E-08,62.7,6.52E-08
62.8,3.23E-07,62.8,3.23E-07
